timestamp,browser,country,url,link_id,platform,referer
2023-10-16 22:34:38,Chrome,US,https://www.1960landing.com/?utm_campaign=19601&utm_medium=urgent1&utm_source=test,28119495,mac,
2023-10-16 22:34:53,Chrome,US,https://www.1960landing.com/?utm_campaign=19601&utm_medium=urgent1&utm_source=test,28119495,mac,https://www.google.com/
2023-10-16 22:34:56,Chrome,US,https://www.1960landing.com/?utm_campaign=19601&utm_medium=urgent1&utm_source=test,28119495,mac,https://www.google.com/
2023-10-16 22:35:10,Chrome,US,https://www.1960landing.com/?utm_campaign=19601&utm_medium=urgent1&utm_source=test,28119495,mac,https://www.google.com/
2023-10-16 22:35:19,Chrome,US,https://www.1960landing.com/?utm_campaign=19601&utm_medium=urgent1&utm_source=test,28119495,mac,https://www.google.com/
2023-10-18 15:45:49,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=loss,28119492,mac,https://app.linklyhq.com/
2023-10-18 18:30:38,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=loss,28119492,windows,https://app.intercom.com/
2023-10-18 18:30:42,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:42,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:43,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:43,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:43,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:44,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:44,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:45,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:45,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:45,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:30:47,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 18:31:02,Other,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,other,
2023-10-18 18:31:41,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,ios,
2023-10-18 18:32:11,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,windows,https://app.intercom.com/
2023-10-18 18:33:52,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,windows,https://app.intercom.com/
2023-10-18 18:34:41,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,windows,
2023-10-18 18:35:37,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,windows,https://app.intercom.com/
2023-10-18 18:36:06,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,windows,https://app.intercom.com/
2023-10-18 18:36:51,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,windows,https://app.intercom.com/
2023-10-18 18:53:19,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,linux,
2023-10-18 19:08:19,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,android,
2023-10-18 19:51:57,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,android,
2023-10-19 03:07:16,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,android,
2023-10-19 04:45:25,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,ios,https://www.google.com/
2023-10-19 17:21:41,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,windows,
2023-10-19 17:25:59,Microsoft Edge,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=neutral,28119493,mac,https://app2.simpletexting.com/
2023-10-23 17:23:02,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,mac,
2023-10-25 15:17:30,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,windows,https://app.intercom.com/
2023-10-25 15:17:44,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,windows,https://app.intercom.com/
2023-10-25 15:18:36,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,linux,
2023-10-25 15:21:31,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,linux,
2023-10-25 15:21:33,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,linux,
2023-10-25 15:21:34,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,linux,
2023-10-25 15:21:36,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,mac,https://app2.simpletexting.com/
2023-10-25 15:21:46,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,linux,
2023-10-25 15:21:54,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 15:22:40,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 15:25:05,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 15:30:23,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,ios,
2023-10-25 15:30:23,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,ios,
2023-10-25 15:37:30,Other,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,other,
2023-10-25 15:41:43,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 15:43:54,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,android,
2023-10-25 15:43:59,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,linux,
2023-10-25 15:52:09,Other,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,other,
2023-10-25 16:01:28,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 17:45:38,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:45:39,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:45:42,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:45:43,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:45:43,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:45:46,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:45:49,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,ios,
2023-10-25 17:45:59,Other,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,other,
2023-10-25 17:46:23,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,ios,
2023-10-25 17:47:08,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,android,
2023-10-25 17:47:11,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,ios,
2023-10-25 17:48:04,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 17:48:44,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,android,
2023-10-25 17:52:05,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,android,
2023-10-25 17:59:25,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,ios,
2023-10-25 18:06:34,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,windows,https://app.intercom.com/
2023-10-25 18:07:04,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,linux,
2023-10-25 18:07:05,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,linux,
2023-10-25 18:07:06,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,linux,
2023-10-25 18:07:06,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,linux,
2023-10-25 18:07:23,Other,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,other,
2023-10-25 18:07:24,Other,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,other,
2023-10-25 18:07:32,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 18:07:49,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,ios,
2023-10-25 18:08:13,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 18:08:25,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,ios,
2023-10-25 18:09:09,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,ios,
2023-10-25 18:11:31,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 18:11:48,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 18:12:45,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 18:37:43,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 18:51:57,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=gain,28119490,android,
2023-10-25 19:51:57,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,ios,
2023-10-25 19:58:33,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,android,
2023-10-25 20:18:13,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 20:29:26,Chrome,GB,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,linux,
2023-10-25 21:00:08,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-25 21:28:58,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,linux,
2023-10-25 23:04:08,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,ios,
2023-10-25 23:04:08,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,ios,
2023-10-26 01:01:35,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,linux,
2023-10-26 01:41:58,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,linux,
2023-10-26 15:40:30,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=neutral,28119494,android,
2023-10-26 18:24:55,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,ios,https://www.google.com/
2023-10-26 18:25:01,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,android,https://www.google.com/
2023-10-27 20:08:57,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-28 17:02:25,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,android,
2023-10-28 17:03:16,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,android,
2023-10-29 05:36:16,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,android,
2023-10-29 09:49:23,Chrome,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=gain,28119489,mac,
2023-10-30 10:43:51,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-10-30 18:04:49,Chrome,PH,https://www.1960landing.com/?utm_campaign=1960&utm_medium=noturgent&utm_source=loss,28119492,windows,https://app.intercom.com/
2023-11-01 12:16:36,iPhone,US,https://www.1960landing.com/?utm_campaign=1960&utm_medium=urgent&utm_source=loss,28119491,ios,
2023-11-01 17:10:38,Chrome,US,https://www.1960landing.com/?utm_campaign=19602&utm_medium=urgent2&utm_source=test,28119496,mac,
